page_title,page_url,content
AWS \ Amazon RDS \ User Guide \ What is Amazon Relational Database Service (Amazon RDS)?,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/index.html,"You can use the database products you are already familiar with: MariaDB, Microsoft SQL Server, MySQL, Oracle, and PostgreSQL. Server maintenance. AWS. AWS. Amazon RDS manages backups, software patching, automatic failure detection, and recovery. Hardware lifecycle. AWS. AWS. You can turn on automated backups, or manually create your own backup snapshots. You can use these backups to restore a database. The Amazon RDS restore process works reliably and efficiently. Power, network, and cooling. AWS. AWS. You can get high availability with a primary instance and a synchronous secondary instance that you can fail over to when problems occur. You can also use read replicas to increase read scaling. In addition to the security in your database package, you can help control who can access your RDS databases. To do so, you can use AWS Identity and Access Management (IAM) to define users and permissions."
AWS \ Amazon RDS \ User Guide \ What is Amazon Relational Database Service (Amazon RDS)?,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/index.html,"You can also help protect your databases by putting them in a virtual private cloud (VPC) ^Amazon RDS Custom for Oracle and Microsoft SQL Server^ Amazon RDS Custom is an RDS management type that gives you full access to your database and operating system. You can use the control capabilities of RDS Custom to access and customize the database environment and operating system for legacy and packaged business applications. Meanwhile, Amazon RDS automates database administration tasks and operations. In this deployment model, you can install applications and change configuration settings to suit your applications. At the same time, you can offload database administration tasks such as provisioning, scaling, upgrading, and backup to AWS. You can take advantage of the database management benefits of Amazon RDS, with more control and flexibility. For Oracle Database and Microsoft SQL Server, RDS Custom combines the automation of Amazon RDS with the flexibility of Amazon EC2 For more information on RDS Custom, see Working with Amazon RDS Custom."
AWS \ Amazon RDS \ User Guide \ What is Amazon Relational Database Service (Amazon RDS)?,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/index.html,"With the shared responsibility model of RDS Custom, you get more control than in Amazon RDS, but also more responsibility. For more information, see Shared responsibility model in RDS Custom. ^Amazon RDS on AWS Outposts^ Amazon RDS on AWS Outposts extends RDS for SQL Server, RDS for MySQL, and RDS for PostgreSQL databases to AWS Outposts environments. AWS Outposts uses the same hardware as in public AWS Regions to bring AWS services, infrastructure, and operation models on-premises. With RDS on Outposts, you can provision managed DB instances close to the business applications that must run on-premises. For more information, see Working with Amazon RDS on AWS Outposts. ^^DB instances^^ A DB instance is an isolated database environment in the AWS Cloud. The basic building block of Amazon RDS is the DB instance. Your DB instance can contain one or more user-created databases."
AWS \ Amazon RDS \ User Guide \ What is Amazon Relational Database Service (Amazon RDS)?,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/index.html,"You can access your DB instance by using the same tools and applications that you use with a standalone database instance. You can create and modify a DB instance by using the AWS Command Line Interface (AWS CLI), the Amazon RDS API, or the AWS Management Console. ^DB engines^ A DB engine is the specific relational database software that runs on your DB instance. Amazon RDS currently supports the following engines: MariaDB. Microsoft SQL Server. MySQL. Oracle. PostgreSQL. Each DB engine has its own supported features, and each version of a DB engine can include specific features. Support for Amazon RDS features varies across AWS Regions and specific versions of each DB engine. To check feature support in different engine versions and Regions, see Supported features in Amazon RDS by AWS Region and DB engine. Additionally, each DB engine has a set of parameters in a DB parameter group that control the behavior of the databases that it manages. ^DB instance classes^"
AWS \ Amazon RDS \ User Guide \ What is Amazon Relational Database Service (Amazon RDS)?,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/index.html,"A DB instance class determines the computation and memory capacity of a DB instance. A DB instance class consists of both the DB instance type and the size. Each instance type offers different compute, memory, and storage capabilities. For example, db.m6g is a general-purpose DB instance type powered by AWS Graviton2 processors. Within the db.m6g instance type, db.m6g.2xlarge is a DB instance class. You can select the DB instance that best meets your needs. If your needs change over time, you can change DB instances. For information, see DB instance classes. For pricing information on DB instance classes, see the Pricing section of the Amazon RDS product page. ^DB instance storage^ Amazon EBS provides durable, block-level storage volumes that you can attach to a running instance. DB instance storage comes in the following types: General Purpose (SSD) Provisioned IOPS (PIOPS) Magnetic."
AWS \ Amazon RDS \ User Guide \ What is Amazon Relational Database Service (Amazon RDS)?,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/index.html,"The storage types differ in performance characteristics and price. You can tailor your storage performance and cost to the needs of your database. Each DB instance has minimum and maximum storage requirements depending on the storage type and the database engine it supports. It's important to have sufficient storage so that your databases have room to grow. Also, sufficient storage makes sure that features for the DB engine have room to write content or log entries. For more information, see Amazon RDS DB instance storage. ^Amazon Virtual Private Cloud (Amazon VPC)^ You can run a DB instance on a virtual private cloud (VPC) using the Amazon Virtual Private Cloud (Amazon VPC) service. When you use a VPC, you have control over your virtual networking environment. You can choose your own IP address range, create subnets, and configure routing and access control lists. The basic functionality of Amazon RDS is the same whether it's running in a VPC or not."
AWS \ Amazon RDS \ User Guide \ What is Amazon Relational Database Service (Amazon RDS)?,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/index.html,"Amazon RDS manages backups, software patching, automatic failure detection, and recovery. There's no additional cost to run your DB instance in a VPC. For more information on using Amazon VPC with RDS, see Amazon VPC VPCs and Amazon RDS. Amazon RDS uses Network Time Protocol (NTP) to synchronize the time on DB instances. ^^AWS Regions and Availability Zones^^ Amazon cloud computing resources are housed in highly available data center facilities in different areas of the world (for example, North America, Europe, or Asia) Each data center location is called an AWS Region. Each AWS Region contains multiple distinct locations called Availability Zones, or AZs. Each Availability Zone is engineered to be isolated from failures in other Availability Zones. Each is engineered to provide inexpensive, low-latency network connectivity to other Availability Zones in the same AWS Region. By launching instances in separate Availability Zones, you can protect your applications from the failure of a single location."
AWS \ Amazon RDS \ User Guide \ What is Amazon Relational Database Service (Amazon RDS)?,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/index.html,"For more information, see Regions, Availability Zones, and Local Zones. You can run your DB instance in several Availability Zones, an option called a Multi-AZ deployment. When you choose this option, Amazon automatically provisions and maintains one or more secondary standby DB instances in a different Availability Zone. Your primary DB instance is replicated across Availability Zones to each secondary DB instance. This approach helps provide data redundancy and failover support, eliminate I/O freezes, and minimize latency spikes during system backups. In a Multi-AZ DB clusters deployment, the secondary DB instances can also serve read traffic. For more information, see Configuring and managing a Multi-AZ deployment. ^^Security^^ A security group controls the access to a DB instance. It does so by allowing access to IP address ranges or Amazon EC2 instances that you specify. For more information about security groups, see Security in Amazon RDS. ^^Amazon RDS monitoring^^"
AWS \ Amazon RDS \ User Guide \ What is Amazon Relational Database Service (Amazon RDS)?,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/index.html,"There are several ways that you can track the performance and health of a DB instance. You can use the Amazon CloudWatch service to monitor the performance and health of a DB instance. CloudWatch performance charts are shown in the Amazon RDS console. You can also subscribe to Amazon RDS events to be notified about changes to a DB instance, DB snapshot, or DB parameter group. For more information, see Monitoring metrics in an Amazon RDS instance. ^^How to work with Amazon RDS^^ There are several ways that you can interact with Amazon RDS. ^AWS Management Console^ The AWS Management Console is a simple web-based user interface. You can manage your DB instances from the console with no programming required. To access the Amazon RDS console, sign in to the AWS Management Console and open the Amazon RDS console at https://console.aws.amazon.com/rds/ ^Command line interface^"
AWS \ Amazon RDS \ User Guide \ What is Amazon Relational Database Service (Amazon RDS)?,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/index.html,"You can use the AWS Command Line Interface (AWS CLI) to access the Amazon RDS API interactively. To install the AWS CLI, see Installing the AWS Command Line Interface. To begin using the AWS CLI for RDS, see AWS Command Line Interface reference for Amazon RDS. ^Amazon RDS APIs^ If you are a developer, you can access the Amazon RDS programmatically using APIs. For more information, see Amazon RDS API reference. For application development, we recommend that you use one of the AWS Software Development Kits (SDKs) The AWS SDKs handle low-level details such as authentication, retry logic, and error handling, so that you can focus on your application logic. AWS SDKs are available for a wide variety of languages. For more information, see Tools for Amazon web services. AWS also provides libraries, sample code, tutorials, and other resources to help you get started more easily. For more information, see Sample code & libraries."
AWS \ Amazon RDS \ User Guide \ What is Amazon Relational Database Service (Amazon RDS)?,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/index.html,"^^How you are charged for Amazon RDS^^ When you use Amazon RDS, you can choose to use on-demand DB instances or reserved DB instances. For more information, see DB instance billing for Amazon RDS. For Amazon RDS pricing information, see the Amazon RDS product page. ^^What's next?^^ The preceding section introduced you to the basic infrastructure components that RDS offers. What should you do next? ^Getting started^ Create a DB instance using instructions in Getting started with Amazon RDS. ^Topics specific to database engines^ You can review information specific to a particular DB engine in the following sections: Amazon RDS for MariaDB. Amazon RDS for Microsoft SQL Server. Amazon RDS for MySQL. Amazon RDS for Oracle. Amazon RDS for PostgreSQL. ^^Amazon RDS shared responsibility model^^ Amazon RDS is responsible for hosting the software components and infrastructure of DB instances and DB cluster."
AWS \ Amazon RDS \ User Guide \ What is Amazon Relational Database Service (Amazon RDS)?,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/index.html,"You are responsible for query tuning, which is the process of adjusting SQL queries to improve performance. Query performance is highly dependent on database design, data size, data distribution, application workload, and query patterns, which can vary greatly. Monitoring and tuning are highly individualized processes that you own for your RDS databases. You can use Amazon RDS Performance Insights and other tools to identify problematic queries."
AWS \ Amazon RDS \ User Guide for Aurora \ What is Amazon Aurora?,https://docs.aws.amazon.com/AmazonRDS/latest/AuroraUserGuide/index.html,"^^^What is Amazon Aurora?^^^ Amazon Aurora (Aurora) is a fully managed relational database engine that's compatible with MySQL and PostgreSQL. You already know how MySQL and PostgreSQL combine the speed and reliability of high-end commercial databases with the simplicity and cost-effectiveness of open-source databases. The code, tools, and applications you use today with your existing MySQL and PostgreSQL databases can be used with Aurora. With some workloads, Aurora can deliver up to five times the throughput of MySQL and up to three times the throughput of PostgreSQL without requiring changes to most of your existing applications. Aurora includes a high-performance storage subsystem. Its MySQL- and PostgreSQL-compatible database engines are customized to take advantage of that fast distributed storage. The underlying storage grows automatically as needed. An Aurora cluster volume can grow to a maximum size of 128 tebibytes (TiB)"
AWS \ Amazon RDS \ User Guide for Aurora \ What is Amazon Aurora?,https://docs.aws.amazon.com/AmazonRDS/latest/AuroraUserGuide/index.html,"Aurora also automates and standardizes database clustering and replication, which are typically among the most challenging aspects of database configuration and administration. Aurora is part of the managed database service Amazon Relational Database Service (Amazon RDS) Amazon RDS is a web service that makes it easier to set up, operate, and scale a relational database in the cloud. If you are not already familiar with Amazon RDS, see the Amazon Relational Database Service User Guide. To learn more about the variety of database options available on Amazon Web Services, see Choosing the right database for your organization on AWS. ^^Amazon RDS shared responsibility model^^ Amazon RDS is responsible for hosting the software components and infrastructure of DB instances and DB clusters. You are responsible for query tuning, which is the process of adjusting SQL queries to improve performance. Query performance is highly dependent on database design, data size, data distribution, application workload, and query patterns, which can vary greatly."
AWS \ Amazon RDS \ User Guide for Aurora \ What is Amazon Aurora?,https://docs.aws.amazon.com/AmazonRDS/latest/AuroraUserGuide/index.html,"Monitoring and tuning are highly individualized processes that you own for your RDS databases. You can use Amazon RDS Performance Insights and other tools to identify problematic queries. ^^How Amazon Aurora works with Amazon RDS^^ The following points illustrate how Amazon Aurora relates to the standard MySQL and PostgreSQL engines available in Amazon RDS: You choose Aurora MySQL or Aurora PostgreSQL as the DB engine option when setting up new database servers through Amazon RDS. Aurora takes advantage of the familiar Amazon Relational Database Service (Amazon RDS) features for management and administration. Aurora uses the Amazon RDS AWS Management Console interface, AWS CLI commands, and API operations to handle routine database tasks such as provisioning, patching, backup, recovery, failure detection, and repair. Aurora management operations typically involve entire clusters of database servers that are synchronized through replication, instead of individual database instances."
AWS \ Amazon RDS \ User Guide for Aurora \ What is Amazon Aurora?,https://docs.aws.amazon.com/AmazonRDS/latest/AuroraUserGuide/index.html,"The automatic clustering, replication, and storage allocation make it simple and cost-effective to set up, operate, and scale your largest MySQL and PostgreSQL deployments. You can bring data from Amazon RDS for MySQL and Amazon RDS for PostgreSQL into Aurora by creating and restoring snapshots, or by setting up one-way replication. You can use push-button migration tools to convert your existing RDS for MySQL and RDS for PostgreSQL applications to Aurora. Before using Amazon Aurora, complete the steps in Setting up your environment for Amazon Aurora, and then review the concepts and features of Aurora in Amazon Aurora DB clusters."
Architecture Best Practices for Databases,https://aws.amazon.com/architecture/databases/,^^^Architecture Best Practices for Databases^^^ ^^Featured topic: Database Modernization^^ ^GUIDE^ ^PATTERN^ ^^Choose a DR capability for Amazon RDS for…^^ ^^Assess query performance for migrating SQL…^^ HTML | PDF. Tags: Databases | Storage & Backup. HTML | PDF. Tags: Databases | Migration. ^THIS IS MY ARCHITECTURE^ ^GUIDE^ ^^3M: Parallel Serverless Workflows for Materials…^^ ^^Best practices for deploying SQL Server…^^ Learn how 3M uses a parallel serverless architecture to securely serve materials science information to a global team of scientists and business analysts. HTML | PDF. Tags: Databases. Check out more resources for architecting in the #AWS cloud: ^THIS IS MY ARCHITECTURE^ ^PATTERN^ ^^Migrate Oracle E-Business Suite to Amazon RDS…^^ ^^The New York Times: Giving Developers the…^^
Architecture Best Practices for Databases,https://aws.amazon.com/architecture/databases/,"Developers not only need the freedom to rapidly deploy and scale the cloud resources they need to build their applications, but also maintain organizational governance and control. In this episode, Ahmed Bebars from the New York Times describes how they used AWS ControlTower to manage, control and govern their AWS accounts as well as providing isolation layers between their different services reducing deployment time from days to minutes and ensuring standards are maintained. HTML | PDF. Tags: Databases | Infrastructure | Migration. ^Database Blog Posts^ ^Learn About AWS^ ^Resources for AWS^ ^Developers on AWS^ ^Help^"
AWS \ AWS Lambda \ Developer Guide \ What is AWS Lambda?,https://docs.aws.amazon.com/lambda/latest/dg/index.html,"^^^What is AWS Lambda?^^^ AWS Lambda is a compute service that lets you run code without provisioning or managing servers. Lambda runs your code on a high-availability compute infrastructure and performs all of the administration of the compute resources, including server and operating system maintenance, capacity provisioning and automatic scaling, and logging. With Lambda, all you need to do is supply your code in one of the language runtimes that Lambda supports. You organize your code into Lambda functions. The Lambda service runs your function only when needed and scales automatically. You only pay for the compute time that you consume—there is no charge when your code is not running. For more information, see AWS Lambda Pricing. To learn how to build serverless solutions, check out the Serverless Developer Guide. ^^When to use Lambda^^ Lambda is an ideal compute service for application scenarios that need to scale up rapidly, and scale down to zero when not in demand. For example, you can use Lambda for:"
AWS \ AWS Lambda \ Developer Guide \ What is AWS Lambda?,https://docs.aws.amazon.com/lambda/latest/dg/index.html,"File processing: Use Amazon Simple Storage Service (Amazon S3) to trigger Lambda data processing in real time after an upload. Stream processing: Use Lambda and Amazon Kinesis to process real-time streaming data for application activity tracking, transaction order processing, clickstream analysis, data cleansing, log filtering, indexing, social media analysis, Internet of Things (IoT) device data telemetry, and metering. Web applications: Combine Lambda with other AWS services to build powerful web applications that automatically scale up and down and run in a highly available configuration across multiple data centers. IoT backends: Build serverless backends using Lambda to handle web, mobile, IoT, and third-party API requests. Mobile backends: Build backends using Lambda and Amazon API Gateway to authenticate and process API requests. Use AWS Amplify to easily integrate with your iOS, Android, Web, and React Native frontends. When using Lambda, you are responsible only for your code."
AWS \ AWS Lambda \ Developer Guide \ What is AWS Lambda?,https://docs.aws.amazon.com/lambda/latest/dg/index.html,"Lambda manages the compute fleet that offers a balance of memory, CPU, network, and other resources to run your code. Because Lambda manages these resources, you cannot log in to compute instances or customize the operating system on provided runtimes. Lambda performs operational and administrative activities on your behalf, including managing capacity, monitoring, and logging your Lambda functions. If you do need to manage your compute resources, AWS has other compute services to consider, such as: AWS App Runner builds and deploys containerized web applications automatically, load balances traffic with encryption, scales to meet your traffic needs, and allows for the configuration of how services are accessed and communicate with other AWS applications in a private Amazon VPC. AWS Fargate with Amazon ECS runs containers without having to provision, configure, or scale clusters of virtual machines. Amazon EC2 lets you customize operating system, network and security settings, and the entire software stack."
AWS \ AWS Lambda \ Developer Guide \ What is AWS Lambda?,https://docs.aws.amazon.com/lambda/latest/dg/index.html,"You are responsible for provisioning capacity, monitoring fleet health and performance, and using Availability Zones for fault tolerance. ^^Key features^^ The following key features help you develop Lambda applications that are scalable, secure, and easily extensible: Configure your Lambda function using the console or AWS CLI. Use environment variables to adjust your function's behavior without updating code. Manage the deployment of your functions with versions, so that, for example, a new function can be used for beta testing without affecting users of the stable production version. Create a container image for a Lambda function by using an AWS provided base image or an alternative base image so that you can reuse your existing container tooling or deploy larger workloads that rely on sizable dependencies, such as machine learning. Package libraries and other dependencies to reduce the size of deployment archives and makes it faster to deploy your code. Augment your Lambda functions with tools for monitoring, observability, security, and governance. Add a dedicated HTTP(S) endpoint to your Lambda function."
AWS \ AWS Lambda \ Developer Guide \ What is AWS Lambda?,https://docs.aws.amazon.com/lambda/latest/dg/index.html,"Configure your Lambda function URLs to stream response payloads back to clients from Node.js functions, to improve time to first byte (TTFB) performance or to return larger payloads. Apply fine-grained control over the scaling and responsiveness of your production applications. Verify that only approved developers publish unaltered, trusted code in your Lambda functions. Create a private network for resources such as databases, cache instances, or internal services. Configure a function to mount an Amazon Elastic File System (Amazon EFS) to a local directory, so that your function code can access and modify shared resources safely and at high concurrency. Improve startup performance for Java runtimes by up to 10x at no extra cost, typically with no changes to your function code."
AWS \ AWS Lambda \ Developer Guide \ API reference,https://docs.aws.amazon.com/lambda/latest/dg/API_Reference.html,"^^^API reference^^^ This section contains the AWS Lambda API Reference documentation. When making the API calls, you will need to authenticate your request by providing a signature. AWS Lambda supports signature version 4 For more information, see Signature Version 4 signing process in the Amazon Web Services General Reference. For an overview of the service, see What is AWS Lambda? You can use the AWS CLI to explore the AWS Lambda API. This guide provides several tutorials that use the AWS CLI. Topics. Actions. Data Types. ^^Certificate errors when using an SDK^^ Because AWS SDKs use the CA certificates from your computer, changes to the certificates on the AWS servers can cause connection failures when you attempt to use an SDK. You can prevent these failures by keeping your computer's CA certificates and operating system up-to-date. If you encounter this issue in a corporate environment and do not manage your own computer, you might need to ask an administrator to assist with the update process."
AWS \ AWS Lambda \ Developer Guide \ API reference,https://docs.aws.amazon.com/lambda/latest/dg/API_Reference.html,"The following list shows minimum operating system and Java versions: Microsoft Windows versions that have updates from January 2005 or later installed contain at least one of the required CAs in their trust list. Mac OS X 10.4 with Java for Mac OS X 10.4 Release 5 (February 2007), Mac OS X 10.5 (October 2007), and later versions contain at least one of the required CAs in their trust list. Red Hat Enterprise Linux 5 (March 2007), 6, and 7 and CentOS 5, 6, and 7 all contain at least one of the required CAs in their default trusted CA list."
AWS \ AWS Lambda \ Developer Guide \ API reference,https://docs.aws.amazon.com/lambda/latest/dg/API_Reference.html,"Java 1.4.2_12 (May 2006), 5 Update 2 (March 2005), and all later versions, including Java 6 (December 2006), 7, and 8, contain at least one of the required CAs in their default trusted CA list. When accessing the AWS Lambda management console or AWS Lambda API endpoints, whether through browsers or programmatically, you will need to ensure your client machines support any of the following CAs: Amazon Root CA 1 Starfield Services Root Certificate Authority - G2 Starfield Class 2 Certification Authority. Root certificates from the first two authorities are available from Amazon trust services, but keeping your computer up-to-date is the more straightforward solution. To learn more about ACM-provided certificates, see AWS Certificate Manager FAQs."
AWS \ AWS Lambda \ Operator Guide \ Introduction,https://docs.aws.amazon.com/lambda/latest/operatorguide/intro.html,"^^^Introduction^^^ AWS Lambda is a flexible service designed for a wide variety of use-cases. Across the millions of AWS customers using Lambda every month, serverless applications generally fall into several common categories: Web applications: serve the front-end code via Amazon S3 and Amazon CloudFront, or automating the entire deployment and hosting with AWS Amplify Console. Web and mobile backends: the front-ends interact with the backend via API Gateway. Integrated authorization and authentication are provided by Amazon Cognito or APN Partners like Auth0 Data processing: event-based processing tasks triggered by data changes in data stores, or streaming data ETL tasks with Amazon Kinesis and Lambda. Parallelized computing tasks: splitting highly complex, long-lived computations to individual tasks across many Lambda function instances to process data more quickly in parallel. Internet of Things (IoT) workloads: processing data generated by physical IoT devices."
AWS \ AWS Lambda \ Operator Guide \ Introduction,https://docs.aws.amazon.com/lambda/latest/operatorguide/intro.html,"Additionally, many workloads are hybrid serverless applications, especially where legacy systems are being migrated from either on-premises or instance-based environments. In this case, developers can gradually migrate functionality from a legacy system to a Lambda-based application. This guide is built for developers and operators of Lambda-based applications. It is aimed at operators of typical production serverless applications, looking to understand more clearly how to build, measure, troubleshoot, and optimize their compute processes. This guide covers concepts and best practices for designing Lambda-based applications, together with an approach for ongoing monitoring and troubleshooting. Serverless applications can include a wide variety of different AWS services to manage APIs, messaging, storage, and content distribution. Most of these applications rely upon Lambda for connecting these services and transforming the data throughout an application. This guide focuses on the role of Lambda in these architectures, and how you can fine-tune your functions and their configurations to maximize reliability and maintainability, and reduce cost."
AWS \ AWS Lambda \ Operator Guide \ Introduction,https://docs.aws.amazon.com/lambda/latest/operatorguide/intro.html,"Lambda-based applications are event-driven architectures with many of the characteristics of distributed systems. While Lambda handles many of the complex tasks like scaling and infrastructure management, it’s important for operators to understand the scope of knowledge that they need to manage serverless applications successfully. As AWS customers adopt Lambda to solve many of their most challenging workloads, understanding the troubleshooting and monitoring tasks involved is the key to becoming a proficient operator. Both start-ups and enterprises develop Lambda-based applications for green field applications and legacy applications. As these applications develop features and build traffic, many of the same best practices for operations apply. This guide covers many of the most important operational best practices and advice while explaining core topics underpinning how Lambda-based applications work. The first half of this guide provides a deep dive into foundational topics around event-driven architectures, application design, and security. The latter half covers guidance for operators around debugging, monitoring and observability, and performance optimization."
AWS \ AWS Lambda \ Operator Guide \ Introduction,https://docs.aws.amazon.com/lambda/latest/operatorguide/intro.html,"The goal is to provide a concrete, actionable approach to operating and troubleshooting Lambda-based applications. These are the topics covered in detail: Event-driven architectures: understanding how events drive serverless applications informs the design of your workload. This chapter explains: how Lambda fits into this paradigm; the benefits and tradeoffs of event-driven architectures; design principles, stateless design, idempotency, and message ordering; retry behaviors; using AWS services; avoiding common anti-patterns. Application design: topics include: understanding quotas; scaling and concurrency; choosing and managing runtimes and SDKs; networking and VPC configurations; comparing synchronous versus asynchronous invocations; controlling traffic flow for non-serverless services. Security: security is the primary concern at AWS, but all developers have a role to play in developing secure applications. This covers: the shared responsibility model; applying the principles of least privilege; handling sensitive data; IAM roles and resource policies; authorization and authentication; code signing; protecting applications with public endpoints."
AWS \ AWS Lambda \ Operator Guide \ Introduction,https://docs.aws.amazon.com/lambda/latest/operatorguide/intro.html,"Debugging: the process of identifying errors in software is critical to any production workload. Topics include: standardizing a debugging approach; capturing and replaying events; troubleshooting executions, networking, and deployments; identifying common causes of errors (memory configurations, timeouts, quotas, third-party libraries, and unintended leakage between invocations) Monitoring and observability: serverless applications have parallels with distributed applications for monitoring and observability, presenting challenges to new serverless operators. This chapter explains: instrumentation best practices; CloudWatch Logs (using Insights and AWS Resource Groups); tracing with X-Ray; alerts and automation; code storage optimization. Performance optimization: while Lambda manages running and scaling functions, there are many levers available to developers that influence the performance. Topics include: cold starts and latency, package sizes and dependencies, memory and power settings; performance and cost; maximizing throughput. This guide will be revised regularly to incorporate new Lambda features and AWS services as they are released.If you have any questions or comments about any of the content in this guide, raise an issue in the GitHub repository or contact the author. James Beswick AWS Serverless Developer Advocate jbeswick@amazon.com."
AWS \ Amazon VPC \ User Guide \ What is Amazon VPC?,https://docs.aws.amazon.com/vpc/latest/userguide/index.html,"^^^What is Amazon VPC?^^^ With Amazon Virtual Private Cloud (Amazon VPC), you can launch AWS resources in a logically isolated virtual network that you've defined. This virtual network closely resembles a traditional network that you'd operate in your own data center, with the benefits of using the scalable infrastructure of AWS. The following diagram shows an example VPC. The VPC has one subnet in each of the Availability Zones in the Region, EC2 instances in each subnet, and an internet gateway to allow communication between the resources in your VPC and the internet. For more information, see Amazon Virtual Private Cloud (Amazon VPC) ^^Features^^ The following features help you configure a VPC to provide the connectivity that your applications need: A VPC is a virtual network that closely resembles a traditional network that you'd operate in your own data center. After you create a VPC, you can add subnets. A subnet is a range of IP addresses in your VPC."
AWS \ Amazon VPC \ User Guide \ What is Amazon VPC?,https://docs.aws.amazon.com/vpc/latest/userguide/index.html,"A subnet must reside in a single Availability Zone. After you add subnets, you can deploy AWS resources in your VPC. You can assign IP addresses, both IPv4 and IPv6, to your VPCs and subnets. You can also bring your public IPv4 and IPv6 GUA addresses to AWS and allocate them to resources in your VPC, such as EC2 instances, NAT gateways, and Network Load Balancers. Use route tables to determine where network traffic from your subnet or gateway is directed. A gateway connects your VPC to another network. For example, use an internet gateway to connect your VPC to the internet. Use a VPC endpoint to connect to AWS services privately, without the use of an internet gateway or NAT device. Use a VPC peering connection to route traffic between the resources in two VPCs. Copy network traffic from network interfaces and send it to security and monitoring appliances for deep packet inspection."
AWS \ Amazon VPC \ User Guide \ What is Amazon VPC?,https://docs.aws.amazon.com/vpc/latest/userguide/index.html,"Use a transit gateway, which acts as a central hub, to route traffic between your VPCs, VPN connections, and AWS Direct Connect connections. A flow log captures information about the IP traffic going to and from network interfaces in your VPC. Connect your VPCs to your on-premises networks using AWS Virtual Private Network (AWS VPN) ^^Getting started with Amazon VPC^^ Your AWS account includes a default VPC in each AWS Region. Your default VPCs are configured such that you can immediately start launching and connecting to EC2 instances. For more information, see Get started with Amazon VPC. You can choose to create additional VPCs with the subnets, IP addresses, gateways and routing that you need. For more information, see Create a VPC. ^^Working with Amazon VPC^^ You can create and manage your VPCs using any of the following interfaces:"
AWS \ Amazon VPC \ User Guide \ What is Amazon VPC?,https://docs.aws.amazon.com/vpc/latest/userguide/index.html,"AWS Management Console — Provides a web interface that you can use to access your VPCs. AWS Command Line Interface (AWS CLI) — Provides commands for a broad set of AWS services, including Amazon VPC, and is supported on Windows, Mac, and Linux. For more information, see AWS Command Line Interface. AWS SDKs — Provides language-specific APIs and takes care of many of the connection details, such as calculating signatures, handling request retries, and error handling. For more information, see AWS SDKs. Query API — Provides low-level API actions that you call using HTTPS requests. Using the Query API is the most direct way to access Amazon VPC, but it requires that your application handle low-level details such as generating the hash to sign the request, and error handling. For more information, see Amazon VPC actions in the Amazon EC2 API Reference. ^^Pricing for Amazon VPC^^ There's no additional charge for using a VPC."
AWS \ Amazon VPC \ User Guide \ What is Amazon VPC?,https://docs.aws.amazon.com/vpc/latest/userguide/index.html,"There are charges for some VPC components, such as NAT gateways, IP Address Manager, traffic mirroring, Reachability Analyzer, and Network Access Analyzer. For more information, see Amazon VPC Pricing. Pricing for public IPv4 addresses. Public IPv4 addresses are charged. For specific pricing information, see the Public IPv4 address tab in Amazon VPC Pricing. Private IPv4 addresses (RFC 1918) are not charged. Nearly all resources you launch in your VPC come with an IP address for connectivity. While the vast majority of resources in your VPC use private IPv4 addresses, resources that require direct access to the internet over IPv4 use public IPv4 addresses. A public IPv4 address is an IPv4 address that is routable from the internet. A public IPv4 address is necessary for a resource to be directly reachable from the internet over IPv4 The types of public IPv4 addresses are:"
AWS \ Amazon VPC \ User Guide \ What is Amazon VPC?,https://docs.aws.amazon.com/vpc/latest/userguide/index.html,"Elastic IP addresses (EIPs): Static, public IPv4 addresses provided by Amazon that you can associate with an EC2 instance, elastic network interface, or AWS resource. EC2 public IPv4 addresses: Public IPv4 addresses assigned to an EC2 instance by Amazon (if the EC2 instance is launched into a default subnet or if the instance is launched into a subnet that’s been configured to automatically assign a public IPv4 address) BYOIPv4 addresses: Public IPv4 addresses in the IPv4 address range that you’ve brought to AWS using Bring your own IP addresses (BYOIP) Service-managed IPv4 addresses: Public IPv4 addresses automatically provisioned on AWS resources and managed by an AWS service. For example, public IPv4 addresses on Amazon ECS, Amazon RDS, or Amazon Workspaces. Below is a list of most common AWS services that can use public IPv4 addresses. Amazon AppStream 2.0 AWS Database Migration Service. Amazon EC2"
AWS \ Amazon VPC \ User Guide \ What is Amazon VPC?,https://docs.aws.amazon.com/vpc/latest/userguide/index.html,Amazon Elastic Container Service. Amazon EKS. Amazon EMR. AWS Global Accelerator. AWS Mainframe Modernization. Amazon Managed Streaming for Apache Kafka. Amazon MQ. Amazon RDS. Amazon Redshift. AWS Site-to-Site VPN. Amazon VPC NAT gateway. Amazon WorkSpaces. Elastic Load Balancing.
